"","state","start_date","end_date","sample_size","answer","pct","pollster","transparency_score","Per.Capita.Disposable.Income..ACS.","One.Year.Change.Unemployment.Rate..BLS.","X4.Year.Change.Unemployment..BLS.","Percentage.Below.the.Poverty.Level..ACS.","X2020.Electoral.Result","edu_expenditure","house_price","fivethirtyeight_dem","fivethirtyeight_rep","feelingtherm_dem","feelingtherm_rep","affectivepolarization","State.Ideology","Immig_feeling_avg","harris_disbursement","trump_disbursement","White_population","Nonwhite_population","Age","Male","Female","Religion_Evan"
"415","Arizona",2021-06-17,2021-06-23,600,"Trump",44,"Bendixen & Amandi International",NA,55333,0.1,-0.9,0.12,1,10899,388545,46.1992157,46.6235294,44.77895,45.49263,-0.71368,1,1.34615385,288926.8,193009.03,0.54,0.43,37.9,0.5,0.5,0.11
"416","Arkansas",2024-09-05,2024-09-06,696,"Harris",40,"Hendrix College",4,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"417","Arkansas",2024-09-05,2024-09-06,696,"Trump",55,"Hendrix College",4,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"418","Arkansas",2024-04-13,2024-04-21,385,"Biden",35.2,"John Zogby Strategies",5,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"419","Arkansas",2024-04-13,2024-04-21,385,"Trump",44.3,"John Zogby Strategies",5,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"420","Arkansas",2023-10-01,2023-10-04,435,"Biden",24.4,"Emerson",8,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"421","Arkansas",2023-10-01,2023-10-04,435,"Trump",56.6,"Emerson",8,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"422","Arkansas",2022-08-31,2022-09-07,382,"Biden",33,"Echelon Insights",NA,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"423","Arkansas",2022-08-31,2022-09-07,382,"Trump",58,"Echelon Insights",NA,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"424","Arkansas",2022-08-31,2022-09-07,382,"Biden",31,"Echelon Insights",NA,49360,0.1,-0.2,0.16,-1,12799,447374,40,55,50.12681,40.63406,9.49275,0,1.375,412254.76,84202.28,0.72,0.25,38.3,0.49,0.51,0.38
"425","California",2024-08-21,2024-09-21,400,"Harris",64,"ActiVote",8,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"426","California",2024-08-21,2024-09-21,400,"Trump",36,"ActiVote",8,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"427","California",2024-09-11,2024-09-16,1054,"Harris",59,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"428","California",2024-09-11,2024-09-16,1054,"Trump",34,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"429","California",2024-09-11,2024-09-16,1054,"Biden",51,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"430","California",2024-09-11,2024-09-16,1054,"Trump",34,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"431","California",2024-08-29,2024-09-09,1071,"Harris",60,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"432","California",2024-08-29,2024-09-09,1071,"Trump",29,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"433","California",2024-09-03,2024-09-05,815,"Harris",60.8,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"434","California",2024-09-03,2024-09-05,815,"Trump",38,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"435","California",2024-08-23,2024-08-26,3154,"Harris",58,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"436","California",2024-08-23,2024-08-26,3154,"Trump",36,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"437","California",2024-08-23,2024-08-26,3154,"Biden",52,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"438","California",2024-08-23,2024-08-26,3154,"Trump",35,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"439","California",2024-08-02,2024-08-19,400,"Harris",65.3,"ActiVote",8,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"440","California",2024-08-02,2024-08-19,400,"Trump",34.7,"ActiVote",8,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"441","California",2024-08-13,2024-08-15,1738,"Harris",57,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"442","California",2024-08-13,2024-08-15,1738,"Trump",37,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"443","California",2024-08-13,2024-08-15,1738,"Biden",51,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"444","California",2024-08-13,2024-08-15,1738,"Trump",36,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"445","California",2024-07-31,2024-08-11,3765,"Harris",59,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"446","California",2024-07-31,2024-08-11,3765,"Trump",34,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"447","California",2024-07-25,2024-07-27,1904,"Harris",59,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"448","California",2024-07-25,2024-07-27,1904,"Trump",35,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"449","California",2024-07-19,2024-07-22,2121,"Biden",52,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"450","California",2024-07-19,2024-07-22,2121,"Trump",35,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"451","California",2024-07-19,2024-07-22,2121,"Harris",54,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"452","California",2024-07-19,2024-07-22,2121,"Trump",35,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"453","California",2024-07-12,2024-07-14,1044,"Biden",51,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"454","California",2024-07-12,2024-07-14,1044,"Trump",33,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"455","California",2024-07-12,2024-07-14,1044,"Harris",54,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"456","California",2024-07-12,2024-07-14,1044,"Trump",33,"Capitol Weekly",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"457","California",2024-06-24,2024-07-02,1261,"Biden",55,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"458","California",2024-06-24,2024-07-02,1261,"Trump",30,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"459","California",2024-05-23,2024-06-02,1098,"Biden",55,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"460","California",2024-05-23,2024-06-02,1098,"Trump",31,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"461","California",2024-04-16,2024-04-23,250,"Biden",59,"Bullfinch",4,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"462","California",2024-04-16,2024-04-23,250,"Trump",34,"Bullfinch",4,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"463","California",2024-04-16,2024-04-23,250,"Biden",48,"Bullfinch",4,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"464","California",2024-04-16,2024-04-23,250,"Trump",28,"Bullfinch",4,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"465","California",2024-04-13,2024-04-21,740,"Biden",51.3,"John Zogby Strategies",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"466","California",2024-04-13,2024-04-21,740,"Trump",34.5,"John Zogby Strategies",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"467","California",2024-03-19,2024-03-25,1084,"Biden",54,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"468","California",2024-03-19,2024-03-25,1084,"Trump",31,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"469","California",2024-02-29,2024-03-03,740,"Biden",54.4,"Florida Atlantic University/Mainstreet Research",6,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"470","California",2024-02-29,2024-03-03,740,"Trump",36.3,"Florida Atlantic University/Mainstreet Research",6,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"471","California",2024-02-29,2024-03-03,692,"Biden",56.3,"Florida Atlantic University/Mainstreet Research",6,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"472","California",2024-02-29,2024-03-03,692,"Trump",37.4,"Florida Atlantic University/Mainstreet Research",6,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"473","California",2024-02-24,2024-02-27,1000,"Biden",56.5,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"474","California",2024-02-24,2024-02-27,1000,"Trump",35.1,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"475","California",2024-02-24,2024-02-27,1000,"Biden",50.8,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"476","California",2024-02-24,2024-02-27,1000,"Trump",31.5,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"477","California",2024-02-22,2024-02-26,6536,"Biden",40,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"478","California",2024-02-22,2024-02-26,6536,"Trump",28,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"479","California",2024-02-22,2024-02-26,6536,"Biden",52,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"480","California",2024-02-22,2024-02-26,6536,"Trump",34,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"481","California",2024-02-16,2024-02-18,1000,"Biden",55.3,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"482","California",2024-02-16,2024-02-18,1000,"Trump",32.6,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"483","California",2024-02-16,2024-02-18,1000,"Biden",48.9,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"484","California",2024-02-16,2024-02-18,1000,"Trump",30.7,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"485","California",2024-02-06,2024-02-13,1075,"Biden",55,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"486","California",2024-02-06,2024-02-13,1075,"Trump",32,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"487","California",2024-01-21,2024-01-29,1416,"Biden",53,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"488","California",2024-01-21,2024-01-29,1416,"Trump",25,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",5,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"489","California",2024-01-11,2024-01-14,1087,"Biden",54.4,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"490","California",2024-01-11,2024-01-14,1087,"Trump",33.7,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"491","California",2024-01-11,2024-01-14,1087,"Biden",46.5,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"492","California",2024-01-11,2024-01-14,1087,"Trump",31.7,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"493","California",2024-01-04,2024-01-08,4470,"Biden",47,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"494","California",2024-01-04,2024-01-08,4470,"Trump",31,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"495","California",2024-01-04,2024-01-08,4470,"Biden",56,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"496","California",2024-01-04,2024-01-08,4470,"Trump",37,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"497","California",2023-11-09,2023-11-16,1113,"Biden",54,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"498","California",2023-11-09,2023-11-16,1113,"Trump",30,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"499","California",2023-11-11,2023-11-14,1000,"Biden",49.9,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"500","California",2023-11-11,2023-11-14,1000,"Trump",36.9,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"501","California",2023-11-11,2023-11-14,1000,"Biden",43.3,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"502","California",2023-11-11,2023-11-14,1000,"Trump",30.8,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"503","California",2023-11-11,2023-11-14,1000,"Trump",34.9,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"504","California",2023-11-11,2023-11-14,1000,"Harris",47.2,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"505","California",2023-11-11,2023-11-14,1000,"Trump",37.9,"Emerson",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"506","California",2023-10-24,2023-10-30,4506,"Biden",46,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"507","California",2023-10-24,2023-10-30,4506,"Trump",31,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"508","California",2023-10-24,2023-10-30,4506,"Biden",43,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"509","California",2023-10-24,2023-10-30,4506,"Trump",29,"UC Berkeley",9,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"510","California",2023-10-03,2023-10-19,1395,"Biden",60,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"511","California",2023-10-03,2023-10-19,1395,"Trump",29,"PPIC",10,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"512","California",2023-10-01,2023-10-01,533,"Biden",67.4,"Data Viewpoint",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"513","California",2023-10-01,2023-10-01,533,"Trump",32.6,"Data Viewpoint",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"514","California",2023-10-01,2023-10-01,533,"Biden",57.6,"Data Viewpoint",7,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"515","California",2023-08-25,2023-09-05,1146,"Biden",57,"PPIC",NA,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
"516","California",2023-08-25,2023-09-05,1146,"Trump",26,"PPIC",NA,68267,0.5,0.7,0.12,1,16737,256623,60.2333333,34.8916667,55.08839,36.51509,18.5733,2,1.54545455,26991476.7,6765691.31,0.37,0.59,36.7,0.5,0.5,0.09
